Group	Words
922	pateshil pateshal pateshile pateshul pateshel pateshila patushil cateshil patishil
923	caredic maredic
924	statui statuti statuit
925	baldewine baldewini baldewino
926	comuniri comunire comunii comuniui
927	infanguenetef infangnenetef infangenetef infangneneteof infangheneteof infangueneteof
928	uictor uictore
929	acepta aceptam
930	sudcrec sutcrec
931	constituentur constituuntur constituerentur constituantur
932	constanter constantes
933	religiosa religiosam religioso religiosas religiosi religiose
934	scipwic scapwic
935	conestabularius constabulariis cunestabularius constabularium constabularius conestabularii conestabulario
936	solutos solutas solutes solutis
937	conceseram conceserim conceserat
938	absoluta absolute absoluti absolutas absolutam
939	libentius licentius
940	benefitium benfitium benefitioum
941	predecesorem predecesorum predecesores predecesore
942	asignase asignasem asignaset asignare asignate
943	waxtunesham waxtunesam
944	sentencia sentencie sententia
945	subscripta subscriptas subscripti subscriptam subscripte
946	torneiensi torneiensis
947	decorari decorare
948	cristianisimi cristianisimo
949	cleeriis cleeris
950	obolis sobolis
951	consecrationis consecratione consecrationes consecrationem consecrationi
952	angulo angulos
953	confirmationi confirmationem confirmationum confirmationes confirmationis confirmatione
954	odardo godardo
955	presentetur presentatur
956	militis militus milites militia militie militi
957	australe australes australi australem
958	sacrarum sacrorum acrarum
959	fecerint fecerant fecerit fecerunt
960	peractis peracti
961	hanleg hanlega
962	lecelina leceline lecelinam lescelina
963	tunstede tunsted
964	condempnantes condempnante
965	procedentes procedente
966	concesioni concesione concesionis
967	atitulati atitulaui
968	hodiernam hodierna odiernam
969	habeantes habentes
970	romanum romanam romanus
971	licelbr litelbr
972	hostium ostium hostiam
973	cimiterio ciminterio cimiteria cimiterii cemiterio
974	ualeines ualaines ualoines waleines ualeinis ualeimes
975	iunguini iunguin
976	pincernam pincerna
977	hefordensi herfordensi
978	torneio torneia tornei toneio torneie
979	hengwita hengwite hegwita
980	ruford ruforde ruhford rumford rucford
981	munketon muneketon munketone monketon
982	iubenti iubente
983	emendatis emendatio
984	iniquus iniquum iniqus iniquis
985	ancetino anctino ascetino
986	castrum castram
987	patintone pakintone
988	hedenham ledenham edenham
989	persolueret persoluerent persoluerem persoluere persoluerit
990	teoloneo toloneo teolonei teolone teloneo teolonio
991	uendent uendet uenient uendant uendunt
992	contigua contigue continua contiguam
993	krokesleia crokesleia
994	stanedise stanedis
995	dedinton dodinton dudinton edinton hedinton
996	carliolensi karliolensi carleolensi carliolensis carlolensi
997	imortalis imortalia mortalis imortali
998	substituendis substituendus
999	intelexerunt intelexerint
1000	capelani capelanis capelania capenani capelano
1001	caretot capetot
1002	tenentem tenentes tenente
1003	inducimus induximus inducamus inducimur
1004	rameseia rameseie ramesei romeseia rameseiam ramesia
1005	decreuerunt decreuerint
1006	reditio rediti
1007	conquestus conquestos conquestu
1008	rolmara romara roumara
1009	mesendena mesenden mesendene
1010	decanatus decanatui decanatum
1011	soutfolc sutfolc
1012	suscipiendis suscipiendi suscipiendos
1013	cerleton cerletun cerletona carleton
1014	comunimus comuniamus comunibus
1015	pitingdon pitingdun
1016	torfini torfino torpini
1017	cautione captione cautionem
1018	acquietare adquietare aquietare acquietarem
1019	forham fornham
1020	waletun waleton waltun weletun waketun
1021	suscepit suscepi
1022	torueia torneia torleia
1023	bailol baileol
1024	martrinue martinue
1025	witcona witona
1026	wilebi wilgebi wilesbi
1027	caquestona caluestona
1028	intendant intendunt
1029	sumerton suberton
1030	mitatis omitatis
1031	adiecto adiecta
1032	mclxui mclxxui mclxuii
1033	eligere exigere erigere eligeret
1034	milone milonem
1035	reparanda preparanda reparandas separanda
1036	auferent aferent
1037	comperiset comperisem
1038	uenientes uenientem uendentes
1039	karisimum karisimus
1040	sacristie sacriste
1041	construere construerem
1042	salemone salomone
1043	bekinton belinton
1044	uiuario uiuaria uicario uiuagio uiuarii
1045	cordwanerio cordewanerio
1046	emerit emerint
1047	boidele boidel
1048	stodmarse stodmerse
1049	liceret liberet diceret
1050	nostelai nostlai
1051	wascoil wascuil
1052	pontificali pontificiali pontificati pontificalis
1053	lancastram lancastrum lancastra
1054	liberent liberet
1055	guizenbet goizenbet
1056	paseham pageham pakeham paceham
1057	diuino diuinos
1058	reparari reparare
1059	huelina hueline auelina
1060	berkelaihernes berkelaihernese berkelhernes
1061	calceate calcete
1062	kadingtona wadingtona
1063	wigonis wizonis widonis
1064	confutetur confitetur
1065	habeatur habeantur habentur habebatur habetur
1066	libero liberos
1067	albamara albamarla albemara
1068	uendam tuendam quendam
1069	penfelda penfeldam
1070	seruituti seruitute seruituri seruitutis
1071	atolere abolere
1072	adhesi adhesit
1073	anaheide aneheide
1074	perhibente perhibent
1075	debitorem debitores
1076	feruorem feruore
1077	exhibete exhibite exhibere exhibente exibete
1078	rectitudo restitudo
1079	foxtune foxtone
1080	acidise acipise
1081	definitionem difinitionem
1082	caratas caritas cartas caretas carata carcatas
1083	molendinarii molendinario
1084	moniali moniale monialis
1085	cantuariam cantariam cantuaria
1086	gratuitam gratuitum gratuita
1087	radmore rademore
1088	medlent meulent melent metlent
1089	erderne erdene arderne herderne
1090	warene warenie
1091	karucatas carucatas
1092	maluerna maluernia maluerne maluern
1093	crienciis criencis
1094	posidebat posidebant posideat posiderat posidebit
1095	sigilauit sigilaui
1096	hospitium hospitum
1097	cerinton cerintona ceriton cerintun
1098	falaisa falais faleisa
1099	hubertum hubertus hulbertum
1100	ipsorum ipsarum
1101	sucitare suscitare
1102	ocupatam ocupatas ocupatum ocupata
1103	reuocetur reuocentur
1104	equarum aquarum quarum equorum
1105	dextris dextros
1106	tarenta tarentam
1107	mansura mensura mansuram mansuras masura mansure
1108	oratorio oratorii
1109	orationes orationem rationes oratione orationis
1110	welebeck welbeck welebec
1111	fiscan fiscani fiscano
1112	margeriam margeria
1113	idoneus idoneum idoneos idoneas idoneis
1114	orientalem orientale
1115	roscelini goscelini rocelini ioscelini
1116	procuratorem procuratores procuratore procuratorum
1117	clamaui clamari clamauit
1118	septemana septimana septemanam
1119	haggehurst hauggehurst haggehurste
1120	edificandum edificandam
1121	burdeuile burneuile burdeuil
1122	capenanis capelanis capenanus capenani
1123	aismonderbi asmonderbi
1124	consanguineos consanguineis consanguineus
1125	soletis solitis solutis
1126	disposita dispositi
1127	nauiculam nauicula
1128	rainaldi reinaldi rainardi rainald rainbaldi raginaldi rainaldo
1129	ingham ingeham wingham
1130	imperatrici imperatrice imperatricis
1131	guarenam guarena
1132	intenderem intendere
1133	exigebant exigebat
1134	ceterorumque ceterarumque
1135	uocant uocante
1136	houton houcton houeton
1137	conuentum conuentus conuentui couentum conuentu
1138	abatum ablatum abatium
1139	albano albaneo
1140	tedrici teodrici tedric terici edrici hedrici
1141	sororibus sororius
1142	dedicare dedicate dedicaret dedicari dedicase
1143	ocultum cultum
1144	supranominato supranominata supranominatis
1145	macelum macelam
1146	ferlingum ferdingum
1147	grantam gratam granham grantum
1148	aiuila apiuila aieuila daiuila
1149	bridlinton bridlington bridlintona
1150	mercata mercato bercata mercatu mercate mercati percata
1151	herlewinus harlewinus
1152	uenire ueniret euenire uenirem
1153	berefort bereford herefort
1154	carbones carbonem carbonel
1155	stocton stoctona stokton stoctun
1156	prenominaui prenominati
1157	dominia domini dominim dominis dominica dominio dominii domina
1158	wiltone hiltone wintone wiltonie wiltona waltone wilton
1159	sewetingi swetingi
1160	habeatque habeantque
1161	presentibusque presentisque
1162	miserant imiserant amiserant miserat miserunt
1163	extitiste extitise
1164	piisimi piisimis piisimo piisime
1165	ierosolimitanis ierosolimitano ierosolimitanam iherosolimitanis ierusolimitani lerosolimitani ierosolimitanum ierisolimitani ierosolimitane ierosolimitani ierosolimitan
1166	maugerus augerus malgerus
1167	cicestre cicestrie cicestr cicestrn cicestren cicestra
1168	stiuel stiuecl
1169	wincestriam wincestram
1170	hameledon hameldon hameledone
1171	gundram gunoram gundream
1172	lignis ligneis
1173	constituendi constituendo
1174	dunelmeusi dunelmensi
1175	tuiuertona twiuertona tuuertona tuiuerton
1176	pepigit pepegit pepigi
1177	winescomb winescombe
1178	habetis habeatis habentis hauetis habitis
1179	cusinton cunsinton cosinton
1180	exhortationem exhortatione
1181	malbis malebis
1182	crauen crauene crauena
1183	foleuile coleuile
1184	haiencurt daiencurt
1185	exclusas exclusus exclusam exclusa exclusis
1186	keneswrt keneswrd keneswirt
1187	esoniatos esoniatus
1188	impresionibus inpresionibus
1189	warinus warinum garinus gwarinus
1190	balneis balteis
1191	seruiret seruiet seruirent seruire
1192	infractura infracturam
1193	antique antiqum antiqui antiquo antiqua
1194	consiliariis consiliarii
1195	beghlandam beghlanda
1196	raherii raherio
1197	potereia pomereia
1198	cokefeld cokefelde cocefeld
1199	expreso expresa expresio exprese
1200	intrabunt intrarunt
1201	eadwardum edwardum eadwardus
1202	melioraui meliorari
1203	gournaco gornaco gournaio
1204	perdiderint perdiderunt
1205	inglisham ingliscam inglesham
1206	preferi proferi referi
1207	manieuilain mangeuilain
1208	alaxandri alaxandro alexandri
1209	distingunt distinguant distinguit
1210	homine hominem homines
1211	barsham marsham barham
1212	suapam suuapam
1213	eroganda erogandas
1214	dunhelmensi dunelmensi dunhelmensis
1215	impetrauit imperauit
1216	separate separata
1217	angeuin langeuin angeuino
1218	inumeras inumera inumeris
1219	substanciis substantiis
1220	waledene waledena waleden weledene
1221	caudecot caldecot
1222	luxoniens luxoniensi
1223	infangenetief infangenetef
1224	malignam maligna
1225	halingas malingas helingas
1226	karletuna karletun karletune karlatuna
1227	premori pretori
1228	meltune meltuna mertune
1229	acepimus acesimus cepimus
1230	tademarlona tademartona
1231	ridelum ridelus
1232	meresfelda meresfeldam
1233	liulfus aiulfus
1234	castelis casteli
1235	indulgenciam indulgentiam
1236	retentione redentione detentione
1237	wilelmi wilelmo wilelme wilelm wilelmu wilemi wilielmi
1238	eustagio eustatio
1239	teluris tenuris
1240	comunie comunis comunire comunia comune comunii comunio comubie comuni
1241	newerc newerca
1242	luseris iuseris lusoris
1243	caperem capere caperet
1244	septingentis septingentas
1245	impunitam imunitam
1246	elienso eliens eliensi eliense
1247	piltona ciltona poltona pultona hiltona wiltona
1248	wakelinus walkelinus
1249	liberis libris liberi literis liberius liberos liberas
1250	crescat acrescat
1251	conscientiam conscientia
1252	bukingeham bukingham bucingeham bokingeham
1253	saresbergensi saresberiensi saresberiensis
1254	arcangelis arcangeli
1255	waldricus aldricus baldricus
1256	recipiuntur recipiantur recipientur
1257	bromesfelda brumesfelda
1258	egnesham elnesham eignesham einesham egenesham
1259	rameseiensis rameseiensi ramesiensis
1260	asgeri ansgeri asgerbi ausgeri
1261	aduinculam aduincula
1262	brailis brailes bailis
1263	tekesberiam teckesberiam
1264	malentes ualentes manentes
1265	adelardum adelardus
1266	cumenora comenora
1267	redemit redegit redebit
1268	sumopere sumonere
1269	quinta quintam
1270	franciam granciam francia
1271	wistowe wiustowe wistow
1272	hatecombe batecombe
1273	aduocabant aduocabat
1274	uincentium uincentius
1275	uicarii uicario uicaria uiuarii uicariis uicari uicarie
1276	norfol norfolk norfolc
1277	coligantur coliguntur
1278	sumonitum sumonitus sumonitu
1279	celceiam celseiam celceia
1280	burgentium burgensium
1281	aldomari aldomaro audomari aldemari
1282	aliorum aliorsum alorum aliarum
1283	redeamus redemus
1284	amouendo amouendi
1285	emendetur emendentur
1286	bremora brumora
1287	walterus waterus galterus walterius walcerus walteuus ualterus walterum
1288	stangnum stagnum
1289	rocingheham rocingeham
1290	abundans habundans
1291	diabolus diabolum
1292	coniusticiarii coniusticiariis
1293	warentizabunt warantizabunt
1294	presentionem presentationem
1295	felicia pelicia felici felicis
1296	algaro ailgaro
1297	frekeham freceham
1298	fideliorum fideliorem
1299	edificauit edificabit edificaui
1300	brulium brolium
1301	egredientur regredientur
1302	duntona dutona dentona dunton runtona dultona cuntona
1303	exhiberi exhibere
1304	distribuerat distribuerit
1305	percipiant percipiat percipient percipiunt
1306	cnaresburg knaresburg cnaresburgo
1307	paruulo paruulos
1308	cognominatus cognominatur
1309	comitium comitum
1310	pinkenei pinkeni
1311	hodierne odierne hodierna
1312	nouerint mouerint noluerint nouerit nouerant
1313	lineorum linearum
1314	transactis transactio transacti
1315	brideport bridport bridiport
1316	placita placiti placito
1317	dominatione dominationem dominationi cominatione
1318	redeuers reduers
1319	compleant compleat
1320	erdricus edricus ordricus
1321	sopita sopitam sopitas
1322	sanctiuit sanciuit
1323	quicquam quisquam
1324	infringere infringeret
1325	baudewino baldewino
1326	imperatricem imperatrice
1327	uicecomitem uicecomites uicecomite uicecomitum
1328	riliaco siliaco roliaco reiliaco
1329	mideltun midelton mideltuna mideltune
1330	oficiis oficii oficinis
1331	leecestrie leicestrie lerecestrie leercestrie
1332	prebet prebeat
1333	broctune broctone boctune broctuna
1334	sefridus defridus seifridus safridus
1335	constantinio constantino constantini
1336	octauas octaua octauam octabas octauis
1337	dugledi dugledin
1338	magisterio magisterii
1339	materie materiem materiei materies
1340	tradendam tradendum tradenda
1341	ianitor ianitore
1342	aletorp caletorp agetorp
1343	bernaldebi bernaldbi
1344	mautrauers maltrauers
1345	perduxi perduxit
1346	giloni gilonis
1347	meritonam mertonam merstonam meritona
1348	pontium pontiui montium pontiuo
1349	quietantia quietantias quietantiam quietancia
1350	cantebruge cantebrege cantebrug cantebrugie cantebrige
1351	temanetala temanetale
1352	raingeri reingeri raineri
1353	reposita reposite deposita
1354	mescening mesceninge
1355	folenfaunt folenfant
1356	salesberiensi salesberienses salesboriensis salesberensi salesberiensis malmesberiensi saresberiensi salesbiriensis salopesberiensi saresberiensis salisberiensis sabesberiensis salesbeniensi salesburiensi
